comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,1,20130129-00000,Milano,RETECASA,wpa,W,0,?,infra,10,9.20081902,?,False,14,2013-01-31T09:00:00.000Z,2013-01-29T12:00:00.000Z,,2013-01-31T07:00:00.000Z,IT,LOM,00:0E:2E:9B:BF:74,?,45.45506287,Via Orti
,1,20120319-00000,Milano,navigators,wep,Y,0,?,infra,3,9.22413063,?,False,,2012-10-14T11:00:00.000Z,2012-03-19T14:00:00.000Z,,2012-10-14T09:00:00.000Z,IT,LOM,00:0E:2E:9B:C7:57,?,45.47486877,Viale Romagna
,0,20100201-00000,Milano,ScemoChiLegge,unknown,?,0,?,,11,9.20683479,?,False,,2010-02-01T13:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-09-15T08:00:00.000Z,IT,LOM,00:0E:2E:92:E8:A8,?,45.45713806,Via Bergamo
,5,20120315-00000,,USR9111,wpa2,2,0,?,infra,11,9.27814388,?,False,,2012-10-31T12:00:00.000Z,2012-03-15T17:00:00.000Z,,2012-10-31T10:00:00.000Z,IT,LOM,00:14:C1:40:61:F1,?,45.52399826,Via Belluno
,3,20111026-00000,Milano,Studio Savare,wpa,W,0,?,infra,11,9.20322037,?,False,,2012-07-07T09:00:00.000Z,2011-10-26T14:00:00.000Z,,2012-07-07T07:00:00.000Z,IT,LOM,00:14:C1:40:88:CD,?,45.46230698,Corso di Porta Vittoria
,7,20110526-00000,Milano,lgm,wpa2,2,0,?,infra,11,9.19886971,?,False,,2013-04-10T10:00:00.000Z,2011-05-26T08:00:00.000Z,,2013-04-10T08:00:00.000Z,IT,LOM,00:14:C1:41:CD:EB,?,45.44330597,Via Carlo De Angeli
,0,20100430-00000,Milano,MARELLI,wep,Y,0,?,,1,9.22199917,?,False,,2010-04-30T12:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-04-30T10:00:00.000Z,IT,LOM,00:14:C1:43:4F:F4,?,45.49414444,Via Giuseppe Giacosa
,0,20100810-00000,Milano,Miky Bar,wpa2,2,0,?,infra,6,9.1789856,?,False,,2010-08-10T06:00:00.000Z,2010-08-10T13:00:00.000Z,,2010-09-14T11:00:00.000Z,IT,LOM,00:14:C1:43:64:E4,?,45.44284439,Via Giuseppe Meda
,0,20151014-00000,Milano,SFORZA,wpa2,2,0,?,infra,11,9.24269867,?,False,,2015-10-14T23:00:00.000Z,2015-10-15T07:00:00.000Z,,2015-10-14T23:00:00.000Z,IT,LOM,00:14:C1:43:E5:46,?,45.45362854,Via Bruno Maderna
,0,20120605-00000,Milano,senzafili,wpa2,2,0,?,infra,6,9.13502502,?,False,19,2012-06-05T05:00:00.000Z,2012-06-05T11:00:00.000Z,,2012-06-05T03:00:00.000Z,IT,LOM,00:14:C1:44:3C:65,?,45.45947647,Viale San Gimignano
,2,20120606-00000,Milano,USR9111,wpa2,2,0,?,infra,6,9.22072029,?,False,,2014-03-20T09:00:00.000Z,2012-06-06T20:00:00.000Z,,2014-03-20T07:00:00.000Z,IT,LOM,00:14:C1:44:49:46,?,45.44174957,Corso Lodi
,2,20100430-00000,Milano,RT2561_6,wep,Y,0,?,infra,10,9.21971321,?,False,,2012-01-26T11:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-01-26T09:00:00.000Z,IT,LOM,00:0E:2E:9B:55:9B,?,45.49597931,Via privata Turro
,2,20151123-00000,Milano,RT2561_6,unknown,?,0,?,infra,10,9.16172695,?,False,,2016-03-25T15:00:00.000Z,2015-11-23T23:00:00.000Z,,2016-03-25T15:00:00.000Z,IT,LOM,00:0E:2E:9B:57:67,?,45.46777725,Via Giovanni Rasori
,7,20090803-00000,Milano,CFP_WEB,none,N,0,?,infra,8,9.17635441,?,False,,2016-06-08T01:00:00.000Z,2001-01-01T00:00:00.000Z,,2016-06-08T01:00:00.000Z,IT,LOM,00:14:C2:AD:CB:50,?,45.45378494,Viale Gorizia
,2,20100410-00000,Milano,default,wep,Y,0,?,infra,11,9.21992588,?,False,19,2012-07-15T08:00:00.000Z,2010-04-10T13:00:00.000Z,,2012-07-15T06:00:00.000Z,IT,LOM,00:0E:2E:E2:E7:2A,?,45.48574066,Via Antonio Sacchini
,2,20121207-00000,,Fastweb,wep,Y,0,?,infra,7,9.11124992,?,False,,2013-01-29T10:00:00.000Z,2012-12-07T14:00:00.000Z,,2013-01-29T08:00:00.000Z,IT,LOM,00:0E:2E:E3:6F:34,?,45.43563843,Via Alzaia Trieste
,0,20120806-00000,Milano,Usignolo,wpa,W,0,?,infra,12,9.12272453,?,False,,2012-08-06T00:00:00.000Z,2012-08-06T07:00:00.000Z,,2012-08-05T22:00:00.000Z,IT,LOM,00:12:17:49:97:67,?,45.45357895,Via dello Storno
,4,20100427-00000,Milano,Ross,wep,Y,0,?,infra,1,9.21697521,?,False,72,2010-09-20T02:00:00.000Z,2010-04-27T15:00:00.000Z,,2010-09-20T00:00:00.000Z,IT,LOM,00:0E:2E:DF:D4:A6,?,45.4826088,Viale Abruzzi
,0,20110421-00000,,00:11:F6:7F:91:68,unknown,?,0,?,,6,9.23647881,?,False,,2011-04-21T08:00:00.000Z,2001-01-01T00:00:00.000Z,,2011-04-21T06:00:00.000Z,IT,LOM,00:11:F6:7F:91:68,?,45.52729034,Viale Italia
,0,20120319-00000,Milano,Ncam,wep,Y,0,?,infra,11,9.22946453,?,False,,2012-03-19T04:00:00.000Z,2012-03-19T10:00:00.000Z,,2012-03-19T02:00:00.000Z,IT,LOM,00:0E:2E:D7:15:AC,?,45.48243332,Via Giovanni Pacini
,1,20100908-00000,Milano,default,unknown,?,0,?,,11,9.19175816,?,False,,2010-09-09T15:00:00.000Z,2010-09-08T18:00:00.000Z,,2010-09-13T09:00:00.000Z,IT,LOM,00:0E:2E:D7:1C:8C,?,45.51792145,Via Luigi Ornato
,0,20121218-00000,Milano,paffy,wpa2,2,0,?,infra,11,9.18869591,?,False,45,2012-12-18T14:00:00.000Z,2012-12-18T09:00:00.000Z,,2012-12-18T12:00:00.000Z,IT,LOM,00:14:C1:46:AA:13,?,45.50233459,Via Valassina
,7,20120321-00000,,family,wep,Y,0,?,infra,11,9.25884628,?,False,,2015-10-31T05:00:00.000Z,2012-03-21T12:00:00.000Z,,2015-10-31T05:00:00.000Z,IT,LOM,00:0E:2E:E0:44:F8,?,45.52677536,Via Giuseppe Di Vittorio
,7,20100430-00000,Milano,NoESSID,wpa,W,0,?,infra,6,9.2167902,?,False,80,2015-10-06T10:00:00.000Z,2001-01-01T00:00:00.000Z,,2015-10-06T10:00:00.000Z,IT,LOM,00:0E:2E:E0:53:EC,?,45.45602036,Viale Umbria
,0,20110421-00000,Milano,INTELLINET,unknown,?,0,?,,11,9.24632931,?,False,,2011-04-21T07:00:00.000Z,2001-01-01T00:00:00.000Z,,2011-04-21T05:00:00.000Z,IT,LOM,00:0E:2E:E0:5E:E4,?,45.47847366,Via Riccardo Pitteri
,6,20120408-00000,,default,none,N,0,?,infra,11,9.25372219,?,False,,2012-06-27T03:00:00.000Z,2012-04-08T11:00:00.000Z,,2012-06-27T01:00:00.000Z,IT,LOM,00:0E:2E:E0:61:91,?,45.45552826,Via Monluè
,2,20120428-00000,Milano,assistwlan,wpa2,2,0,?,infra,1,9.20218754,?,False,,2012-09-18T17:00:00.000Z,2012-04-28T20:00:00.000Z,,2012-09-18T15:00:00.000Z,IT,LOM,00:12:17:6C:83:3C,?,45.49050522,Via Melchiorre Gioia
,0,20150119-00000,Milano,linksys,unknown,?,0,?,infra,1,9.17729092,?,False,3,2015-01-21T03:00:00.000Z,2015-01-19T15:00:00.000Z,,2015-01-21T01:00:00.000Z,IT,LOM,00:12:17:6B:07:2D,?,45.48254013,Via Aristotile Fioravanti
,0,20110908-00000,Milano,linksys,wpa,W,0,?,infra,11,9.13762569,?,False,,2011-09-08T12:00:00.000Z,2011-09-08T13:00:00.000Z,,2011-09-08T10:00:00.000Z,IT,LOM,00:12:17:70:D0:2C,?,45.47921753,Viale Federico Caprilli
,0,20151016-00000,Milano,linksys,unknown,?,0,?,infra,11,9.13025379,?,False,,2015-10-16T20:00:00.000Z,2015-10-17T04:00:00.000Z,,2015-10-16T20:00:00.000Z,IT,LOM,00:12:17:70:D4:1B,?,45.46311951,Via Benedetto Menzini
,7,20110421-00000,,aldwireless,wpa,W,0,?,infra,11,9.21649742,?,False,,2016-08-08T09:00:00.000Z,2001-01-01T00:00:00.000Z,,2016-08-08T09:00:00.000Z,IT,LOM,00:14:BF:EB:8E:41,?,45.53303528,Via Fabrizio Clerici
,3,20131209-00000,Milano,skipper&kowalski,wpa2,2,0,?,infra,3,9.19105816,?,False,2,2016-05-30T09:00:00.000Z,2013-12-09T20:00:00.000Z,,2016-05-30T09:00:00.000Z,IT,LOM,00:11:F5:E4:0E:BA,?,45.46015549,Via Pantano
,2,20100430-00000,Milano,edimax,wep,Y,0,?,infra,11,9.23022747,?,False,,2010-05-31T11:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-09-13T21:00:00.000Z,IT,LOM,00:0E:2E:48:69:84,?,45.4889679,Via Casoretto
,0,20151009-00000,,I.H S.D.,wpa2,2,0,?,infra,6,9.2655592,?,False,7,2015-10-09T09:00:00.000Z,2015-10-09T18:00:00.000Z,,2015-10-09T09:00:00.000Z,IT,LOM,00:12:17:69:1D:76,?,45.42259216,Via Sergnano
,0,20120713-00000,Milano,Wlan_CS,wpa2,2,0,?,infra,6,9.24297237,?,False,,2012-07-13T09:00:00.000Z,2012-07-13T16:00:00.000Z,,2012-07-13T07:00:00.000Z,IT,LOM,00:0E:2E:B2:18:EA,?,45.48587799,Via Carlo Bertolazzi
,0,20100430-00000,Milano,A02-RA243-W54M,none,N,0,?,,6,9.21699524,?,False,25,2010-04-30T12:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-04-30T10:00:00.000Z,IT,LOM,00:0E:2E:B2:19:6F,?,45.47751617,Viale Abruzzi
,2,20120212-00000,Milano,TheWozRoute,wpa2,2,0,?,infra,6,9.16957474,?,False,40,2014-01-31T14:00:00.000Z,2011-12-30T22:00:00.000Z,,2014-01-31T13:00:00.000Z,IT,LOM,00:0E:2E:B2:1A:4F,?,45.44871521,Via Filippo Argelati
,2,20110421-00000,Milano,ReservedId,wep,Y,0,?,infra,5,9.21453381,?,False,,2012-02-12T11:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-02-12T09:00:00.000Z,IT,LOM,00:0E:2E:B2:2C:50,?,45.52570724,Viale Sarca
,2,20121218-00000,,A02-RA243-W54M,wep,Y,0,?,infra,6,9.21793747,?,False,,2016-04-01T11:00:00.000Z,2012-12-18T18:00:00.000Z,,2016-04-01T11:00:00.000Z,IT,LOM,00:0E:2E:B2:36:6A,?,45.38309097,SPexSS412
,0,20080202-00000,,Wireless2,wep,Y,0,?,,1,9.09383011,?,False,,2008-09-06T16:00:00.000Z,2001-01-01T00:00:00.000Z,,2008-09-06T14:00:00.000Z,IT,LOM,00:0E:2E:C3:A1:C7,?,45.44005966,Via Eugenio Curiel
,3,20151025-00000,Milano,,wpa,W,0,?,infra,11,9.2279911,?,False,,2016-11-16T05:00:00.000Z,2015-10-25T13:00:00.000Z,,2016-11-16T05:00:00.000Z,IT,LOM,00:12:17:7A:D5:1C,?,45.47697449,Viale Ingegner Giuseppe Franchi Maggi
,2,20150531-00000,Milano,,wpa,W,0,?,infra,11,9.11999416,?,False,95,2016-05-17T06:00:00.000Z,2015-05-31T06:00:00.000Z,,2016-05-17T06:00:00.000Z,IT,LOM,00:14:BF:FA:2F:F4,?,45.47241211,Via Novara
,6,20110608-00000,Milano,Internet,wpa,W,0,?,infra,11,9.14876747,?,False,,2013-07-17T17:00:00.000Z,2011-06-08T16:00:00.000Z,,2013-07-17T15:00:00.000Z,IT,LOM,00:0E:2E:C0:C5:CF,?,45.46179581,Viale Ergisto Bezzi
,1,20120325-00000,Milano,chiedomama,wep,Y,0,?,infra,11,9.17363644,?,False,,2012-11-28T21:00:00.000Z,2012-03-25T06:00:00.000Z,,2016-03-25T15:00:00.000Z,IT,LOM,00:0E:2E:C9:C2:92,?,45.46229553,Via Giosuè Carducci
,0,20100810-00000,Milano,VALE,wep,Y,0,?,infra,11,9.15455151,?,False,102,2010-08-10T08:00:00.000Z,2010-08-10T15:00:00.000Z,,2010-09-14T11:00:00.000Z,IT,LOM,00:0E:2E:C9:C3:9D,?,45.45573425,Via Giorgio Washington
,3,20120311-00000,Milano,default,none,N,0,?,infra,0,9.16309834,?,False,14,2013-08-11T16:00:00.000Z,2012-02-26T22:00:00.000Z,,2013-08-11T14:00:00.000Z,IT,LOM,00:0E:2E:C9:C3:C0,?,45.45724106,Via Valparaiso
,0,20100824-00000,Milano,marocchetti,unknown,?,0,?,,11,9.2273035,?,False,,2010-08-24T11:00:00.000Z,2010-08-24T16:00:00.000Z,,2010-08-24T09:00:00.000Z,IT,LOM,00:0E:2E:CE:FA:B4,?,45.43856812,Via Carlo Marochetti
,4,20070320-00000,Milano,belkin54g,none,N,0,?,infra,11,9.20853329,?,False,,2012-05-01T10:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-05-01T08:00:00.000Z,IT,LOM,00:11:50:08:A1:DF,?,45.49911118,Via Emilio De Marchi
,0,20120805-00000,Milano,ap,wpa2,2,0,?,infra,6,9.22126389,?,False,14,2012-08-05T15:00:00.000Z,2012-08-02T11:00:00.000Z,,2012-08-05T13:00:00.000Z,IT,LOM,00:0E:8E:05:3B:E2,?,45.49684525,Via Merano
,0,20081021-00000,Milano,MIMO,wep,Y,0,?,,11,9.19975948,?,False,106,2008-10-21T07:00:00.000Z,2001-01-01T00:00:00.000Z,,2008-10-21T05:00:00.000Z,IT,LOM,00:0E:8E:05:3C:1C,?,45.44019318,Via Giuseppe Ripamonti
,0,20120319-00000,Milano,Casa_BelKin,wep,Y,0,?,infra,8,9.23132133,?,False,39,2012-03-19T04:00:00.000Z,2012-03-19T10:00:00.000Z,,2012-03-19T02:00:00.000Z,IT,LOM,00:11:50:24:69:5F,?,45.48321152,Via Giovanni Pacini
,4,20150907-00000,Milano,DARIOFNET2,wep,Y,0,?,infra,4,9.17011356,?,False,52,2016-05-20T14:00:00.000Z,2015-09-07T21:00:00.000Z,,2016-05-20T14:00:00.000Z,IT,LOM,00:0E:84:E2:0E:30,?,45.48436737,Via Paolo Lomazzo
,0,20051006-00000,Milano,linksys,none,N,0,?,,11,9.21549892,?,False,,2005-10-06T01:00:00.000Z,2001-01-01T00:00:00.000Z,,2005-10-05T23:00:00.000Z,IT,LOM,00:12:17:80:30:2F,?,45.48644257,Viale Brianza
,0,20110608-00000,,WANO,none,N,0,?,infra,6,9.09801865,?,False,,2011-06-08T11:00:00.000Z,2011-06-08T14:00:00.000Z,,2011-06-08T09:00:00.000Z,IT,LOM,00:0E:84:26:21:10,?,45.43559647,Viale Italia
,0,20151008-00000,Milano,Belkin_Pre-N_474308,wpa,W,0,?,infra,11,9.2461462,?,False,,2015-10-08T10:00:00.000Z,2015-10-08T18:00:00.000Z,,2015-10-08T10:00:00.000Z,IT,LOM,00:11:50:26:07:47,?,45.45869446,Via Dalmazia
,2,20130202-00000,Milano,Toniona,wpa,W,0,?,infra,6,9.14784431,?,False,34,2015-04-19T22:00:00.000Z,2013-02-02T22:00:00.000Z,,2015-06-14T02:00:00.000Z,IT,LOM,00:11:50:26:0E:8F,?,45.4522171,Via Tito Vignoli
,1,20140928-00000,Milano,KEEP-CALM,wpa,W,0,?,infra,6,9.15128517,?,False,14,2014-10-06T04:00:00.000Z,2014-09-28T22:00:00.000Z,,2014-10-06T02:00:00.000Z,IT,LOM,00:11:50:24:F8:99,?,45.46073914,Via Luchino del Maino
,2,20110219-00000,Milano,IdealVisitor,wpa2,2,0,?,infra,11,9.16373444,Y,False,5,2014-07-19T15:00:00.000Z,2011-02-19T18:00:00.000Z,,2014-08-06T08:00:00.000Z,IT,LOM,00:15:63:9A:56:30,?,45.47883606,Via Carlo Linneo
,0,20140806-00000,Milano,,wpa2,2,0,?,infra,11,9.1617775,?,False,17,2014-08-06T10:00:00.000Z,2014-07-24T13:00:00.000Z,,2014-08-06T08:00:00.000Z,IT,LOM,00:15:63:9A:56:32,?,45.48101044,Via Domodossola
,1,20151222-00000,Milano,,wep,Y,0,?,infra,11,9.16145611,?,False,19,2017-01-25T06:00:00.000Z,2015-12-22T16:00:00.000Z,,2017-01-25T06:00:00.000Z,IT,LOM,00:15:63:C3:DF:01,?,45.48097229,Via Domodossola
,6,20140719-00000,Milano,,wpa2,2,0,?,infra,1,9.16123295,?,False,,2016-04-09T14:00:00.000Z,2014-04-14T14:00:00.000Z,,2016-04-09T14:00:00.000Z,IT,LOM,00:15:63:C3:E2:12,?,45.48098373,Via Domodossola
,6,20140719-00000,Milano,,wpa2,2,0,?,infra,6,9.16144371,?,False,19,2017-01-25T06:00:00.000Z,2014-04-14T14:00:00.000Z,,2017-01-25T06:00:00.000Z,IT,LOM,00:15:63:C3:E2:22,?,45.48101807,Via Domodossola
,0,20050902-00000,Milano,belkin54g,wep,Y,0,?,infra,11,9.2238512,?,False,,2005-09-02T07:00:00.000Z,2001-01-01T00:00:00.000Z,,2016-01-04T05:00:00.000Z,IT,LOM,00:11:50:0E:CF:0D,?,45.47429657,Largo Rio de Janeiro
,0,20051006-00000,Milano,,none,N,0,?,,11,9.14924049,?,False,,2005-10-06T01:00:00.000Z,2001-01-01T00:00:00.000Z,,2005-10-05T23:00:00.000Z,IT,LOM,00:11:50:0E:E4:ED,?,45.46072388,Viale Ergisto Bezzi
,0,20130720-00000,Milano,MERCURY-PHONE,wep,Y,0,?,infra,6,9.13764,?,False,5,2013-07-20T17:00:00.000Z,2013-07-20T18:00:00.000Z,,2013-07-20T15:00:00.000Z,IT,LOM,00:15:6D:50:14:51,?,45.51959991,Via Longarone
,2,20120324-00000,Milano,belkin54g,wep,Y,0,?,infra,7,9.17479324,?,False,,2016-04-29T13:00:00.000Z,2012-03-24T22:00:00.000Z,,2016-04-29T13:00:00.000Z,IT,LOM,00:11:50:1F:CD:ED,?,45.44746017,Via Giosuè Borsi
,1,20150508-00000,Milano,belkin54g,wpa,W,0,?,infra,11,9.14022064,?,False,,2016-12-26T22:00:00.000Z,2015-05-08T21:00:00.000Z,,2016-12-26T22:00:00.000Z,IT,LOM,00:11:50:1F:D2:E7,?,45.46709824,Via Pisanello
,2,20110214-00000,Milano,safegwifi,wep,Y,0,?,infra,6,9.21299171,?,False,35,2011-08-23T01:00:00.000Z,2011-02-14T16:00:00.000Z,,2011-08-22T23:00:00.000Z,IT,LOM,00:15:6D:3A:66:4A,?,45.45092392,Viale Umbria
,7,20110419-00000,Milano,WIRED,none,N,0,?,infra,1,9.17660236,?,False,,2016-10-09T03:00:00.000Z,2001-01-01T00:00:00.000Z,gwifi,2016-10-09T03:00:00.000Z,IT,LOM,00:15:6D:3C:46:75,?,45.46826172,
,5,20120316-00000,Milano,tolstoi-4p,wep,Y,0,?,infra,1,9.14803123,?,False,,2015-04-21T05:00:00.000Z,2012-03-16T07:00:00.000Z,,2015-06-14T03:00:00.000Z,IT,LOM,00:12:1E:BB:C3:21,?,45.45709991,Via Tagiura
,3,20130225-00000,Milano,ALESSANDRIA,wpa2,2,0,?,infra,1,9.16350937,?,False,,2015-05-06T23:00:00.000Z,2013-02-26T05:00:00.000Z,,2015-06-14T12:00:00.000Z,IT,LOM,00:15:6D:4C:F5:5F,?,45.47132111,Via Lorenzo Mascheroni
,0,20160104-00000,,Corvetto Wi-Fi,unknown,?,0,?,infra,1,9.22723961,?,False,,2016-01-04T06:00:00.000Z,2016-01-04T15:00:00.000Z,,2016-01-04T06:00:00.000Z,IT,LOM,00:15:6D:9E:A4:27,?,45.4345932,Via Fabio Massimo
,0,20120126-00000,Milano,belkin54g,wpa,W,0,?,infra,11,9.23696804,?,False,,2012-01-26T11:00:00.000Z,2012-01-26T14:00:00.000Z,,2012-01-26T09:00:00.000Z,IT,LOM,00:11:50:1A:0E:DD,?,45.50682449,Via Paolo Gerolamo Biumi
,3,20050905-00000,Milano,Dave-WiFi,wep,Y,0,?,infra,11,9.22176075,?,False,,2012-06-06T14:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-06-06T12:00:00.000Z,IT,LOM,00:11:50:1A:14:53,?,45.44161606,Via Giuseppe Sacconi
,1,20120713-00000,Milano,ronchi2,wep,Y,0,?,infra,11,9.23726082,?,False,1,2014-02-17T00:00:00.000Z,2012-07-13T16:00:00.000Z,,2014-02-16T22:00:00.000Z,IT,LOM,00:11:50:06:1D:E5,?,45.48677444,Via Ronchi
,0,20100430-00000,Milano,ariakas-net,wep,Y,0,?,,4,9.22337627,?,False,1,2010-04-30T12:00:00.000Z,2001-01-01T00:00:00.000Z,,2010-04-30T10:00:00.000Z,IT,LOM,00:11:50:19:E1:A3,?,45.49051666,Via Ruggero Leoncavallo
,0,20130410-00000,Milano,Alice-74845699,wpa2,2,0,?,infra,11,9.22234344,?,False,,2013-04-10T10:00:00.000Z,2013-04-10T17:00:00.000Z,,2013-04-10T08:00:00.000Z,IT,LOM,00:15:6D:A6:C9:7C,?,45.4427948,Via Privata Baldassarre Longhena
,1,20111228-00000,,Casa_CM,wep,Y,0,?,infra,9,9.22852993,?,False,298,2012-02-12T11:00:00.000Z,2011-12-28T16:00:00.000Z,,2012-02-12T09:00:00.000Z,IT,LOM,00:15:6D:A6:CF:4E,?,45.52537155,Viale Ercole Marelli
,3,20110523-00000,Milano,WiFi Sheraton Diana Majestic,none,N,0,?,infra,11,9.20650101,?,False,38/B,2011-08-23T01:00:00.000Z,2011-05-23T13:00:00.000Z,,2011-08-22T23:00:00.000Z,IT,LOM,00:0F:7D:09:52:61,?,45.47302628,Viale Piave
,4,20110523-00000,Milano,WiFi Sheraton Diana Majestic,none,N,0,?,infra,6,9.20650387,?,False,,2011-08-23T01:00:00.000Z,2011-05-23T13:00:00.000Z,,2011-08-22T23:00:00.000Z,IT,LOM,00:0F:7D:09:52:71,?,45.47279358,Viale Piave
,3,20160726-00000,,WIFI254.118,wpa2,2,0,?,infra,112,9.07623863,?,False,,2016-09-11T09:00:00.000Z,2016-07-26T15:00:00.000Z,,2016-09-11T09:00:00.000Z,IT,LOM,00:15:6D:85:76:F3,?,45.42928696,Tangenziale Ovest di Milano
,0,20140212-00000,,Hotel H2C,unknown,?,0,?,infra,1,9.15321541,?,False,5,2014-02-13T22:00:00.000Z,2014-02-12T22:00:00.000Z,,2014-02-13T20:00:00.000Z,IT,LOM,00:0F:7D:04:D4:01,?,45.4078331,Via Roggia Bartolomea
,0,20140212-00000,,Hotel H2C,unknown,?,0,?,infra,6,9.15327358,?,False,5,2014-02-13T22:00:00.000Z,2014-02-12T22:00:00.000Z,,2014-02-13T20:00:00.000Z,IT,LOM,00:0F:7D:04:D9:11,?,45.40778351,Via Roggia Bartolomea
,4,20130830-00000,Milano,ITM,wpa,W,0,?,infra,11,9.1904974,?,False,,2016-05-19T13:00:00.000Z,2013-08-25T21:00:00.000Z,,2016-05-19T13:00:00.000Z,IT,LOM,00:0F:7D:04:DE:21,?,45.47165298,Via Borgonuovo
,7,20110421-00000,,safemode,wep,Y,0,?,infra,6,9.22792149,?,False,,2012-10-22T01:00:00.000Z,2001-01-01T00:00:00.000Z,,2012-10-21T23:00:00.000Z,IT,LOM,00:15:6D:AD:BE:EA,?,45.52350998,Viale Ercole Marelli
,1,20130417-00000,Milano,wireless,wpa2,2,0,?,infra,3,9.16538048,?,False,,2015-01-07T04:00:00.000Z,2013-04-17T16:00:00.000Z,,2015-01-07T02:00:00.000Z,IT,LOM,00:15:6D:B0:E1:0B,?,45.48733902,Via Mac Mahon
,0,20120806-00000,Milano,vongola,wpa,W,0,?,infra,2,9.10627651,?,False,5,2012-08-06T00:00:00.000Z,2012-08-06T07:00:00.000Z,,2012-08-05T22:00:00.000Z,IT,LOM,00:11:50:36:DF:1B,?,45.45768738,Via Nikolajevka
,0,20061018-00000,Milano,belkin54g,none,N,0,?,,11,9.17742634,?,False,3,2006-10-18T03:00:00.000Z,2001-01-01T00:00:00.000Z,,2006-10-18T01:00:00.000Z,IT,LOM,00:11:50:37:CB:6F,?,45.44369125,Viale Tibaldi
,0,20050914-00000,,Webster,wep,Y,0,?,,1,9.26765537,?,False,,2005-09-14T15:00:00.000Z,2001-01-01T00:00:00.000Z,,2005-09-14T13:00:00.000Z,IT,LOM,00:11:50:37:E6:05,?,45.41064453,Via Dante Alighieri
,0,20120306-00000,,UBNT,wpa2,2,0,?,infra,3,9.06350613,?,False,,2012-03-06T02:00:00.000Z,2012-03-06T09:00:00.000Z,,2012-03-06T00:00:00.000Z,IT,LOM,00:15:6D:A9:EE:B3,?,45.46567154,Via Tommaso Edison
,0,20120831-00000,Milano,belkin54g,none,N,0,?,infra,11,9.1568594,?,False,74,2012-08-31T01:00:00.000Z,2012-08-31T06:00:00.000Z,,2012-08-30T23:00:00.000Z,IT,LOM,00:11:50:50:27:FC,?,45.4743576,Piazzale Giulio Cesare
,0,20151210-00000,Milano,,wpa2,2,0,?,infra,1,9.21313858,?,False,,2015-12-10T10:00:00.000Z,2015-12-10T14:00:00.000Z,,2015-12-10T10:00:00.000Z,IT,LOM,00:15:2C:49:CD:F2,?,45.51955032,Viale Piero e Alberto Pirelli
,0,20150306-00000,,espositori,wep,Y,0,?,infra,5,9.07073689,?,False,,2015-03-06T18:00:00.000Z,2015-03-06T17:00:00.000Z,,2015-03-06T16:00:00.000Z,IT,LOM,00:15:2B:93:64:70,?,45.51968765,Viale degli Alberghi
,3,20100824-00000,Milano,wifiarea,none,N,0,?,infra,1,9.19470024,?,False,,2011-02-14T13:00:00.000Z,2010-08-24T21:00:00.000Z,,2011-02-14T11:00:00.000Z,IT,LOM,00:15:62:26:B2:B2,?,45.48408127,Piazza Luigi Einaudi
,5,20120308-00000,Milano,TGUEST,none,N,0,?,infra,1,9.16146183,?,False,,2012-11-23T16:00:00.000Z,2012-03-05T07:00:00.000Z,,2012-11-23T14:00:00.000Z,IT,LOM,00:15:62:26:B6:23,?,45.45337296,Via Savona
,0,20140212-00000,,Hotel H2C,unknown,?,0,?,infra,1,9.15375996,?,False,5,2014-02-13T22:00:00.000Z,2014-02-12T22:00:00.000Z,,2014-02-13T20:00:00.000Z,IT,LOM,00:0F:7D:02:6A:01,?,45.40803528,Via Roggia Bartolomea
,0,20140212-00000,,Hotel H2C,unknown,?,0,?,infra,1,9.1535902,?,False,5,2014-02-13T22:00:00.000Z,2014-02-12T22:00:00.000Z,,2014-02-13T20:00:00.000Z,IT,LOM,00:0F:7D:02:BD:01,?,45.40799332,Via Roggia Bartolomea
comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,0,20110908-00000,Milano,test-como2,none,N,0,?,infra,44,9.1051302,?,False,,2011-09-08T12:00:00.000Z,2011-09-08T13:00:00.000Z,,2011-09-08T10:00:00.000Z,IT,LOM,00:15:6D:67:58:5D,?,45.47900009,Via Novara
,0,20111222-00000,,belkin54g,wpa,W,0,?,infra,11,9.14139938,?,False,,2011-12-22T13:00:00.000Z,2011-12-05T13:00:00.000Z,,2011-12-22T11:00:00.000Z,IT,LOM,00:11:50:EB:80:83,?,45.52986908,Via Brunetto Latini
,6,20150307-00000,Milano,Belkin54g,wep,Y,0,?,infra,6,9.17853069,?,False,55,2017-02-21T08:00:00.000Z,2015-03-07T17:00:00.000Z,,2017-02-21T08:00:00.000Z,IT,LOM,00:11:50:EB:88:76,?,45.46785736,Foro Buonaparte
